FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores,SchemeType,NewRatingPending,Geocode,AddressLine2,AddressLine3,PostCode,AddressLine1,AddressLine4
1820466,AC-072024-015292,Jinger,Retailers - other,4613,4,fhrs_4_en-GB,2024-03-15,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,39-47 Devonshire Street North,Manchester,M12 6JR,Unit B First Floor,
1818971,AC-072024-013468,Jinny's Off Licence,Retailers - other,4613,5,fhrs_5_en-GB,2014-05-08,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,9 Ryder Brow Road,Manchester,M18 7ED,,
1818696,AC-072024-013074,Jiva's / Lifestye Express,Retailers - other,4613,5,fhrs_5_en-GB,2024-03-19,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,40 Haveley Road,Manchester,M22 8ET,,
1820849,AC-072024-015742,Jiva's Convenience Store,Retailers - other,4613,5,fhrs_5_en-GB,2022-11-17,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,14 Greenbrow Road,Manchester,M23 1EX,,
1820507,AC-072024-015338,JJP Afro Stores UK Limited,Retailers - other,4613,2,fhrs_2_en-GB,2026-02-24,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,128 Moston Lane,Manchester,M9 4HU,,
1817200,AC-072024-005918,JK Candy Company,Other catering premises,7841,5,fhrs_5_en-GB,2023-12-05,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1831102,AC042025-21543,JKD creamery Ltd,Manufacturers/packers,7839,3,fhrs_3_en-GB,2025-10-10,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,877 Ashton Old Road,Manchester,M11 2NA,Unit 6 Cuthbert Business Centre,
1821671,AC072024-16886,JKL Off Licence,Retailers - other,4613,4,fhrs_4_en-GB,2024-06-05,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,27 Berigan Close,Manchester,M12 4QT,,
1816348,AC032025-20885,Joe & The Juice,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-09-08,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,5 Cross Street,Manchester,M1 1PW,,
1906848,AC112025-25077,Joe & The Juice,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,79 Mosley Street,Manchester,M2 3HR,,
1923323,AC032026-26528,JOE & THE JUICE,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Manchester Airport,Manchester,M90 1QX,Olympic House,
1943800,AC042026-26875,JOE & THE JUICE,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Little Quay Street,Manchester,M3 3HP,Unit 1 Sunlight House,
1820892,AC-072024-015798,John Collins Meats,Retailers - other,4613,4,fhrs_4_en-GB,2026-04-13,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,192-196 Mauldeth Road,Manchester,M19 1AJ,Londis,
1817656,AC-072024-006454,John Pickup,Retailers - other,4613,4,fhrs_4_en-GB,2024-03-12,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Rochdale Road,Manchester,M9 4BP,Manchester Harpurhey Market Harpurhey Shopping Centre,
1816454,AC-072024-005029,Johnson Controls International,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-02-17,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Grimshaw Lane,Manchester,M40 2WL,Tyco Park,
1923193,AC022026-26133,Jollof and chops,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,42 Higher Ardwick,Manchester,M12 6DA,,
1860095,AC082025-23679,Jollof By MBK,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,2025-09-24,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,58-60 HIGHER ARDWICK,MANCHESTER,M12 6DA,KITCHEN 13B,
1818576,AC-072024-007825,JollofEverything,Other catering premises,7841,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1906833,AC112025-24971,Jollofqueenn,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,2 Hulme Hall Lane,Manchester,M40 8AZ,,
1816292,AC022025-20376,Jood Restaurant,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-03-06,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,37 JOHN DALTON STREET,MANCHESTER,M2 6DN,,
1821964,AC102024-18755,Jo's Dinners & Desserts,Other catering premises,7841,5,fhrs_5_en-GB,2025-01-29,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Abbey Hey Lane,Manchester,M11 1LR,St Clements CE Primary School,
1817274,AC-072024-006009,Josephine's Homemade Cakes,Other catering premises,7841,5,fhrs_5_en-GB,2021-06-15,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1819583,AC-072024-014194,Joshua Brooks,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2022-05-06,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,106 Princess Street,Manchester,M1 6NG,,
1818264,AC-072024-007207,Joy Sweet,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2026-03-04,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,41 Faulkner Street,Manchester,M1 4EE,Ground Floor,
1906864,AC112025-25222,jp lab,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,37-49 Devonshire Street North,Manchester,M12 6JR,Universal Building,
1816723,AC-072024-005352,J's Asian Fusion,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,2025-08-30,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,58-60 Higher Ardwick,Manchester,M12 6DA,Kitchen 19 Capricorn House,
1818622,AC-072024-012978,J's Kitchen,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,2025-08-12,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1408 Ashton Old Road,Manchester,M11 1HL,,
1820638,AC-072024-015491,Jubilee Church Manchester,Other catering premises,7841,5,fhrs_5_en-GB,2019-09-10,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,384 Hyde Road,Manchester,M12 4SA,,
1816787,AC-072024-005430,Juci-Licious Limited,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,2022-05-27,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Rochdale Road,Manchester,M9 4DH,Kiosks 2/3 North City Shopping Centre,
1816414,AC032025-21153,Juice it Up,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-09-22,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,146 Claremont Road,Manchester,M14 4RT,,
1818302,AC-072024-007435,Juiced the Tip,Other catering premises,7841,5,fhrs_5_en-GB,2025-10-22,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,2 HELLIDON CLOSE,MANCHESTER,M12 4AH,UNIT 21 CARIOCCA ENTERPRISES,
1906846,AC112025-25040,Juices4Life,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,549 Stockport Road,Manchester,M12 4JA,,
1894441,AC092025-24112,Juixy,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2026-03-17,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,358 Great Western Street,Manchester,M14 4BY,,
1943880,AC042026-27102,JULICIOUSLY TASTY,Other catering premises,7841,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1818497,AC-072024-007713,Junction,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2024-11-02,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Windmill Street,Manchester,M2 3GX,Manchester Central Convention Complex,
1831091,AC042025-21470,Jungle Grill,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-06-24,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,92 Bury Old Road,Manchester,M8 5BW,,
1817925,AC-072024-006778,Junior Jacksons,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2023-05-17,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,64 Oldham Street,Manchester,M4 1LE,,
1817932,AC-072024-006785,Juniors Mini Express,Retailers - other,4613,4,fhrs_4_en-GB,2022-08-30,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,256 Woodlands Road,Manchester,M8 0GB,,
1816294,AC022025-20389,Junipers Chorlton,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-09-03,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,514 WILBRAHAM ROAD,MANCHESTER,M21 9AW,,
1906771,AC012026-25651,Junkyard Golf Club,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2026-01-07,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,FIRST STREET,MANCHESTER,M15 4RP,UNITS 1 & 2,
1831129,AC042025-21628,Just between Friends,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2026-02-12,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,56 Tib Street,Manchester,M4 1LG,,
1816440,AC-072024-005013,Just Between Friends,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2023-03-07,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,95 Jersey Street,Manchester,M4 6JG,Beehive Mill,
1817642,AC-072024-006436,Just Biryani,Restaurant/Cafe/Canteen,1,2,fhrs_2_en-GB,2024-06-04,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,31 Lloyd Street South,Manchester,M14 7HS,,
1821536,AC-072024-016559,Just Biryani,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,2023-10-04,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1923133,AC012026-25962,Just James Mcr,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,911 ASHTON NEW ROAD,MANCHESTER,M11 4PB,,
1817852,AC-072024-006691,Just Natas,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2023-03-23,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,49 High Street,Manchester,M4 3AD,Unit Fc2 Manchester Arndale Market,
1818593,AC-072024-012946,Justlife,Hospitals/Childcare/Caring Premises,5,Exempt,fhrs_exempt_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1479-1489 Ashton Old Road,Manchester,M11 1HH,,
1818783,AC-072024-013190,Jyotis Momo,Other catering premises,7841,5,fhrs_5_en-GB,2022-05-06,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1818865,AC-072024-013304,K & K Convenience,Retailers - other,4613,4,fhrs_4_en-GB,2019-09-02,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,2 Lytton Avenue,Manchester,M8 0SQ,,
1818244,AC-072024-007176,K Stars,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2024-09-29,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,8 St Mary's Gate,Manchester,M1 1PX,,
1943741,AC032026-26686,K1 Off Licence,Retailers - other,4613,5,fhrs_5_en-GB,2026-02-13,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,189 Victoria Avenue,Manchester,M9 0RA,,
1821319,AC-072024-016307,K2 Karaoke Night Club,Pub/bar/nightclub,7843,3,fhrs_3_en-GB,2025-11-15,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,52 George Street,Manchester,M1 4HF,Ground Floor And First Floor Amadeus House,
1923282,AC032026-26408,K4 African Grocery Hub Limited,Retailers - supermarkets/hypermarkets,7840,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,43 BROUGHTON STREET,MANCHESTER,M8 8AN,UNIT 2,
1783659,AC112024-19352,Kaana,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-09-03,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,209 Upper Chorlton Road,Manchester,M16 0BH,,
1819312,AC-072024-013858,Kabana,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,2025-10-09,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,133 Cheetham Hill Road,Manchester,M8 8LY,,
1819328,AC-072024-013878,Kabana,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-10-21,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,52 Back Turner Street,Manchester,M4 1FR,,
1943698,AC032025-21299,Kabul Bakery,Retailers - other,4613,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,110 Mauldeth Road,Manchester,M14 6SQ,,
1894365,AC082025-23751,Kabul Bakery,Restaurant/Cafe/Canteen,1,1,fhrs_1_en-GB,2026-03-19,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,723 Stockport Road,Manchester,M19 3AR,,
1818351,AC-072024-007513,Kabul Cuisine,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,9-11 Bury New Road,Manchester,M8 8FW,,
1821676,AC072024-16896,Kabul Karahi & Grill,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-02-07,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,910 Stockport Road,Manchester,M19 3AD,,
1906907,AC122025-25360,Kabul Restaurant,Restaurant/Cafe/Canteen,1,2,fhrs_2_en-GB,2025-10-30,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,170-172 CHEETHAM HILL ROAD,MANCHESTER,M8 8LQ,,
1818616,AC-072024-012970,Kadampa Meditation Centre Manchester,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2024-12-03,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,76 High Lane,Manchester,M21 9XF,,
1923261,AC022026-26347,Kafe Pankakes,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,105 Sale Road,Manchester,M23 0BU,,
1817243,AC-072024-005967,Kaffe & Kaka,Other catering premises,7841,5,fhrs_5_en-GB,2019-11-22,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1894659,AC112025-25062,Kaijah Lounge,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,120 Moston Lane,Manchester,M9 4HU,,
1818037,AC-072024-006907,Kairali Foods Ltd,Importers/Exporters,14,5,fhrs_5_en-GB,2024-06-14,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Floats Road,Manchester,M23 9YJ,Unit D3 Millbrook Business Centre,
1817202,AC-072024-005920,Kairali International,Retailers - other,4613,4,fhrs_4_en-GB,2023-12-04,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,118 Sale Road,Manchester,M23 0BX,,
1894662,AC112025-25075,Kalit Dollars Catering,Other catering premises,7841,5,fhrs_5_en-GB,2026-02-20,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1818877,AC-072024-013320,Kam Seng,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,2024-11-07,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,320 Platt Lane,Manchester,M14 7DA,,
1831111,AC042025-21559,KAMCHI HONG KONG,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,2025-10-06,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,42 Higher Ardwick,Manchester,M12 6DA,,
1831022,AC032025-21202,KAMIN THAI,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,2025-05-07,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,297 Palatine Road,Manchester,M22 4HH,,
1817234,AC-072024-005958,Kampus General Store,Retailers - other,4613,5,fhrs_5_en-GB,2024-02-12,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,55 Chorlton Street,Manchester,M1 3FY,Unit 5/6 Kampus,
1819017,AC-072024-013520,Kansas Fried Chicken,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-08-05,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,267 Kingsway,Manchester,M19 1AN,,
1906879,AC112025-25295,Kansas Fried chicken,Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,2026-03-27,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,424 WILBRAHAM ROAD,MANCHESTER,M21 0AS,,
1822082,AC122024-19560,Karachi Food Street,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,879 Stockport Road,Manchester,M19 3PW,,
1839429,AC-072024-005843,Karibu Yote,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2026-01-22,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,21-23 Harkness Street,Manchester,M12 6BT,Horizon House,
1818349,AC-072024-007510,Kari's Kitchen,Mobile caterer,7846,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1821340,AC-072024-016335,Kashco,Retailers - other,4613,3,fhrs_3_en-GB,2024-06-21,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,35-37 Slade Lane,Manchester,M13 0QJ,,
1816815,AC-072024-005461,Kashmir Poultry Limited,Distributors/Transporters,7,Exempt,fhrs_exempt_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Dagenham Road,Manchester,M14 5ED,Unit 5,
1817250,AC-072024-005975,Kasia's Polish Cakes,Other catering premises,7841,5,fhrs_5_en-GB,2024-08-14,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1923090,AC012026-25836,KASPAS DESSERTS,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,40 BURY OLD ROAD,MANCHESTER,M8 5EL,21-22 CHEETHAM HILL SHOPPING CENTRE,
1943754,AC032026-26743,Kastana Shawarma,Restaurant/Cafe/Canteen,1,1,fhrs_1_en-GB,2026-02-25,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,287 MOSTON LANE,MANCHESTER,M40 9WJ,,
1831185,AC042025-21833,Kasumi Bakery,Other catering premises,7841,5,fhrs_5_en-GB,2025-07-03,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1819306,AC-072024-013851,Katsouris Deli Ltd,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-11-06,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,113 Deansgate,Manchester,M3 2BQ,,
1821636,AC072024-16699,Kaya Malaysian Restaurant,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-08-07,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,50 Faulkner Street,Manchester,M1 4FH,,
1923152,AC022026-26013,KAYO MANCHESTER,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,42 Higher Ardwick,Manchester,M12 6DA,Kitchen 9B,
1817088,AC-072024-005788,Kay's Kitchen,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,2024-11-14,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1158 Rochdale Road,Manchester,M9 6ER,,
1923100,AC012026-25850,Kayscarribeancafe,Other catering premises,7841,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1893398,AC112025-25148,K-Cuisine,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-11-11,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,110 Portland Street,Manchester,M1 4RL,,
1819444,AC-072024-014018,KD Grammar School for Boys,School/college/university,7845,5,fhrs_5_en-GB,2025-07-07,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Alexandra Road South,Manchester,M16 8NH,Hartley Hall,
1818882,AC-072024-013327,Kebab King,Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,2025-03-21,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,787 Rochdale Road,Manchester,M9 5XD,,
1821293,AC-072024-016273,Kebab King,Mobile caterer,7846,5,fhrs_5_en-GB,2024-05-10,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1820373,AC-072024-015177,Kebab King Original,Mobile caterer,7846,5,fhrs_5_en-GB,2023-06-15,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1817112,AC-072024-005816,Kebab Shireen,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,2026-03-16,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,4 Rusholme Grove West,Manchester,M14 5BT,,
1819626,AC-072024-014243,Kebabalicious,Takeaway/sandwich shop,7844,1,fhrs_1_en-GB,2025-12-03,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,195 Hollyhedge Road,Manchester,M22 8UE,,
